ad_id,ad_date,day_of_the_week,hour_of_day,agency,ad_size,platform,device_type,format,impressions,clicks,spend
ads23059,2017-11-01,Wednesday,10:00,Zion,300x250,App,Mobile,Display,607,47,2
ads23060,2017-11-02,Thursday,10:00,MediaCom,300x250,App,Mobile,Video,504,39,1
ads23061,2017-11-03,Friday,10:00,Dentsu,700x450,Web,Desktop,Video,2320,182,50
ads23062,2017-11-04,Saturday,10:00,Mugen,336x250,Web,Mobile,Display,14206,"1,112",498
ads23063,2017-11-05,Sunday,10:00,Dentsu,720x300,Web,Desktop,Display,6103,478,116
ads23064,2017-11-06,Monday,10:00,MediaCom,480x70,Web,Mobile,Display,15564,"1,218",534
ads23065,2017-11-07,Tuesday,10:00,Ogly,336x250,Web,Mobile,Display,124,10,3
ads23066,2017-11-08,Wednesday,10:00,Paul and Clark,300x250,Web,Mobile,Video,4693,368,223
ads23067,2017-11-09,Thursday,10:00,Zion,480x70,Web,Mobile,Display,14837,"1,162",515
ads23068,2017-11-10,Friday,10:00,Zion,300x600,Web,Desktop,Display,14291,"1,120",453
ads23069,2017-11-11,Saturday,10:00,Paul and Clark,336x250,Web,Desktop,Video,7985,626,281
ads23070,2017-11-12,Sunday,10:00,Ogly,700x450,App,Mobile,Video,283,22,1
ads23071,2017-11-13,Monday,10:00,MediaCom,336x250,Web,Desktop,Display,2402,188,74
ads23072,2017-11-14,Tuesday,10:00,Dentsu,300x250,Web,Mobile,Display,3759,295,62
ads23073,2017-11-15,Wednesday,10:00,Mugen,728x182,Web,Desktop,Display,13203,"1,035",419
ads23074,2017-11-16,Thursday,10:00,Ogly,336x250,Web,Desktop,Display,5504,432,102
ads23075,2017-11-17,Friday,10:00,Dentsu,300x250,Web,Mobile,Display,4000,314,49
ads23076,2017-11-18,Saturday,10:00,Zion,336x250,App,Mobile,Video,1201,94,19
ads23077,2017-11-19,Sunday,10:00,MediaCom,700x450,Web,Mobile,Video,3582,281,50
ads23078,2017-11-20,Monday,10:00,Paul and Clark,336x250,App,Mobile,Display,323,25,2
ads23079,2017-11-21,Tuesday,10:00,Mugen,300x250,Web,Desktop,Video,622,49,15
ads23080,2017-11-22,Wednesday,10:00,Ogly,480x70,App,Mobile,Display,2374,186,69
ads23081,2017-11-23,Thursday,10:00,Mugen,300x250,Web,Desktop,Display,2786,219,41
ads23082,2017-11-24,Friday,10:00,Paul and Clark,300x250,Web,Desktop,Video,5214,409,51
ads23083,2017-11-25,Saturday,10:00,Zion,720x300,Web,Desktop,Display,439,35,4
ads23084,2017-11-26,Sunday,10:00,MediaCom,300x250,Web,Desktop,Display,3648,287,53
ads23085,2017-11-27,Monday,10:00,Dentsu,336x250,Web,Mobile,Video,269,21,1
ads23086,2017-11-28,Tuesday,10:00,Mugen,300x250,App,Mobile,Video,2384,187,61
ads23087,2017-11-29,Wednesday,10:00,Dentsu,336x250,Web,Mobile,Display,2999,236,54
ads23088,2017-11-30,Thursday,10:00,MediaCom,300x250,App,Mobile,Display,7271,572,134
ads23089,2017-12-01,Friday,10:00,Ogly,300x250,App,Mobile,Video,634,50,24
ads23090,2017-12-02,Saturday,10:00,Paul and Clark,700x450,Web,Desktop,Video,1923,151,47
ads23091,2017-12-03,Sunday,10:00,Zion,300x250,App,Mobile,Display,2806,221,52
ads23092,2017-12-04,Monday,10:00,Zion,720x300,Web,Desktop,Display,11069,871,403
ads23093,2017-12-05,Tuesday,10:00,Paul and Clark,480x70,Web,Mobile,Display,4265,336,223
ads23094,2017-12-06,Wednesday,10:00,Ogly,336x250,Web,Desktop,Video,3227,254,11
ads23095,2017-12-07,Thursday,10:00,MediaCom,300x250,Web,Mobile,Video,3097,244,84
ads23096,2017-12-08,Friday,10:00,Dentsu,480x70,Web,Mobile,Display,497,39,2
ads23097,2017-12-09,Saturday,10:00,Mugen,300x250,Web,Mobile,Display,940,74,68
ads23098,2017-12-10,Sunday,10:00,Ogly,300x250,Web,Mobile,Video,15773,"1,243",518
ads23099,2017-12-11,Monday,10:00,Dentsu,700x450,App,Mobile,Video,2855,225,37
ads23100,2017-12-12,Tuesday,10:00,Zion,336x250,Web,Desktop,Display,59781,"4,713",193
ads23101,2017-12-13,Wednesday,10:00,MediaCom,336x250,App,Mobile,Video,2505,198,37
ads23102,2017-12-14,Thursday,10:00,Paul and Clark,728x191,Web,Desktop,Display,5645,445,108
ads23103,2017-12-15,Friday,10:00,Mugen,336x250,Web,Desktop,Display,12284,969,391
ads23104,2017-12-16,Saturday,10:00,Ogly,300x250,Web,Desktop,Video,46661,"3,682",190
ads23105,2017-12-17,Sunday,10:00,Mugen,728x192,Web,Desktop,Display,2892,228,21
ads23106,2017-12-18,Monday,10:00,Paul and Clark,700x450,Web,Mobile,Video,15222,"1,202",447
ads23107,2017-12-19,Tuesday,10:00,Zion,336x250,App,Mobile,Display,4803,380,134
ads23108,2017-12-20,Wednesday,10:00,MediaCom,720x300,Web,Desktop,Display,4258,336,36
ads23109,2017-12-21,Thursday,10:00,Dentsu,480x70,App,Mobile,Display,2981,236,38
ads23110,2017-12-22,Friday,10:00,Mugen,300x250,Web,Desktop,Display,4341,343,104
ads23111,2017-12-23,Saturday,10:00,Dentsu,300x250,App,Mobile,Video,3133,248,81
ads23112,2017-12-24,Sunday,10:00,MediaCom,480x70,App,Mobile,Display,10213,808,326
ads23113,2017-12-25,Monday,10:00,Ogly,300x250,Web,Desktop,Display,19855,"1,571",107
ads23114,2017-12-26,Tuesday,10:00,Paul and Clark,336x250,Web,Mobile,Video,555,44,2
ads23115,2017-12-27,Wednesday,10:00,Zion,700x450,Web,Desktop,Video,7357,582,20
ads23116,2017-12-28,Thursday,10:00,Zion,336x250,Web,Mobile,Display,1779,141,31
ads23117,2017-12-29,Friday,10:00,Paul and Clark,300x250,App,Mobile,Display,5023,398,108
ads23118,2017-12-30,Saturday,10:00,Ogly,480x70,Web,Mobile,Display,2566,204,79
ads23119,2017-12-31,Sunday,10:00,MediaCom,336x250,Web,Mobile,Display,3901,310,46
ads23120,2017-01-01,Sunday,9:00,Dentsu,336x250,Web,Desktop,Display,1007,80,19
ads23121,2017-01-02,Monday,9:00,Mugen,300x250,Web,Mobile,Display,2999,238,73
ads23122,2017-01-03,Tuesday,9:00,Ogly,300x250,Web,Mobile,Video,7369,585,44
ads23123,2017-01-04,Wednesday,9:00,Dentsu,700x450,App,Mobile,Video,6903,548,131
ads23124,2017-01-05,Thursday,9:00,Zion,300x250,Web,Mobile,Display,3879,308,45
ads23125,2017-01-06,Friday,9:00,MediaCom,336x250,App,Mobile,Video,9351,744,43
ads23126,2017-01-07,Saturday,9:00,Paul and Clark,728x93,Web,Desktop,Display,13298,"1,059",461
ads23127,2017-01-08,Sunday,9:00,Mugen,336x250,App,Mobile,Display,10071,802,347
ads23128,2017-01-09,Monday,9:00,Ogly,300x250,Web,Desktop,Video,16544,"1,319",80
ads23129,2017-01-10,Tuesday,9:00,Mugen,728x94,Web,Desktop,Display,5592,446,116
ads23130,2017-01-11,Wednesday,9:00,Paul and Clark,300x250,Web,Desktop,Display,3974,317,33
ads23131,2017-01-12,Thursday,9:00,Zion,300x250,Web,Desktop,Video,2159,172,42
ads23132,2017-01-13,Friday,9:00,MediaCom,720x300,Web,Desktop,Display,1313,105,4
ads23133,2017-01-14,Saturday,9:00,Dentsu,480x70,App,Mobile,Display,4106,328,100
ads23134,2017-01-15,Sunday,9:00,Mugen,336x250,Web,Mobile,Video,1439,115,22
ads23135,2017-01-16,Monday,9:00,Dentsu,300x250,App,Mobile,Video,5703,455,108
ads23136,2017-01-17,Tuesday,9:00,MediaCom,480x70,App,Mobile,Display,4645,371,113
ads23137,2017-01-18,Wednesday,9:00,Ogly,300x250,App,Mobile,Display,4363,348,27
ads23138,2017-01-19,Thursday,9:00,Paul and Clark,300x250,App,Mobile,Video,57561,"4,594",204
ads23139,2017-01-20,Friday,9:00,Zion,700x450,Web,Desktop,Video,555,44,4
ads23140,2017-01-21,Saturday,9:00,Zion,336x250,Web,Mobile,Display,4967,396,107
ads23141,2017-01-22,Sunday,9:00,Paul and Clark,720x300,Web,Desktop,Display,7084,566,137
ads23142,2017-01-23,Monday,9:00,Ogly,480x70,Web,Mobile,Display,1709,136,110
ads23143,2017-01-24,Tuesday,9:00,MediaCom,336x250,Web,Mobile,Display,12008,959,44
ads23144,2017-01-25,Wednesday,9:00,Dentsu,300x250,Web,Mobile,Video,2634,211,75
ads23145,2017-01-26,Thursday,9:00,Mugen,480x70,Web,Mobile,Display,5714,457,109
ads23146,2017-01-27,Friday,9:00,Ogly,300x600,Web,Desktop,Display,4826,386,119
ads23147,2017-01-28,Saturday,9:00,Dentsu,336x250,Web,Desktop,Video,1,0,0
ads23148,2017-01-29,Sunday,9:00,Zion,700x450,App,Mobile,Video,4121,330,44
ads23149,2017-01-30,Monday,9:00,MediaCom,336x250,Web,Desktop,Display,4289,343,101
ads23150,2017-01-31,Tuesday,9:00,Paul and Clark,300x250,Web,Mobile,Display,4417,354,52
ads23151,2017-02-02,Thursday,9:00,Ogly,336x250,Web,Desktop,Display,11653,934,426
ads23152,2017-02-03,Friday,9:00,Mugen,300x250,Web,Mobile,Display,1652,132,58
ads23153,2017-02-04,Saturday,9:00,Paul and Clark,336x250,App,Mobile,Video,3773,302,42
ads23154,2017-02-05,Sunday,9:00,Zion,700x450,Web,Mobile,Video,6538,524,132
ads23155,2017-02-06,Monday,9:00,MediaCom,336x250,App,Mobile,Display,11685,937,471
ads23156,2017-02-07,Tuesday,9:00,Dentsu,300x250,Web,Desktop,Video,7529,604,224
ads23157,2017-02-08,Wednesday,9:00,Mugen,480x70,App,Mobile,Display,377,30,2
ads23158,2017-02-09,Thursday,9:00,Dentsu,300x250,Web,Desktop,Display,12291,986,415
ads23159,2017-02-10,Friday,9:00,MediaCom,300x250,Web,Desktop,Video,2708,217,95
ads23160,2017-02-11,Saturday,9:00,Ogly,720x300,Web,Desktop,Display,3973,319,77
ads23161,2017-02-12,Sunday,9:00,Paul and Clark,300x250,Web,Desktop,Display,3961,318,224
ads23162,2017-02-13,Monday,9:00,Zion,336x250,Web,Mobile,Video,13650,"1,096",400
ads23163,2017-02-14,Tuesday,9:00,Zion,300x250,App,Mobile,Video,4096,329,16
ads23164,2017-02-15,Wednesday,9:00,Paul and Clark,336x250,Web,Mobile,Display,2932,236,38
ads23165,2017-02-16,Thursday,9:00,Ogly,300x250,App,Mobile,Display,2742,220,50
ads23166,2017-02-17,Friday,9:00,MediaCom,300x250,App,Mobile,Video,4127,332,98
ads23167,2017-02-18,Saturday,9:00,Dentsu,700x450,Web,Desktop,Video,6975,561,256
ads23168,2017-02-19,Sunday,9:00,Mugen,300x250,App,Mobile,Display,3548,285,45
ads23169,2017-02-20,Monday,9:00,Ogly,720x300,Web,Desktop,Display,13416,"1,079",36
ads23170,2017-02-21,Tuesday,9:00,Dentsu,480x70,Web,Mobile,Display,3522,284,42
ads23171,2017-02-23,Thursday,9:00,MediaCom,300x250,Web,Mobile,Video,3282,264,48
ads23172,2017-02-24,Friday,9:00,Paul and Clark,480x70,Web,Mobile,Display,4002,322,12
ads23173,2017-02-25,Saturday,9:00,Mugen,300x250,Web,Mobile,Display,11009,886,33
ads23174,2017-02-26,Sunday,9:00,Ogly,300x250,Web,Mobile,Video,500,40,2
ads23175,2017-02-27,Monday,9:00,Mugen,700x450,App,Mobile,Video,11635,937,46
ads23176,2017-03-01,Wednesday,9:00,Zion,336x250,App,Mobile,Video,10218,823,449
ads23177,2017-03-02,Thursday,9:00,MediaCom,728x108,Web,Desktop,Display,5105,411,124
ads23178,2017-03-03,Friday,9:00,Dentsu,336x250,Web,Desktop,Display,1040,84,22
ads23179,2017-03-04,Saturday,9:00,Mugen,300x250,Web,Desktop,Video,3,0,0
ads23180,2017-03-05,Sunday,9:00,Dentsu,728x109,Web,Desktop,Display,563,45,20
ads23181,2017-03-06,Monday,9:00,MediaCom,700x450,Web,Mobile,Video,4934,398,123
ads23182,2017-03-07,Tuesday,9:00,Ogly,336x250,App,Mobile,Display,11797,954,404
ads23183,2017-03-08,Wednesday,9:00,Paul and Clark,720x300,Web,Desktop,Display,10826,877,456
ads23184,2017-03-09,Thursday,9:00,Zion,480x70,App,Mobile,Display,4644,376,111
ads23185,2017-03-10,Friday,9:00,Zion,300x250,Web,Desktop,Display,6061,491,137
ads23186,2017-03-11,Saturday,9:00,Paul and Clark,300x250,App,Mobile,Video,4999,405,122
ads23187,2017-03-12,Sunday,9:00,Ogly,480x70,App,Mobile,Display,426,35,1
ads23188,2017-03-13,Monday,9:00,MediaCom,300x250,Web,Desktop,Display,4448,360,217
ads23189,2017-03-14,Tuesday,9:00,Dentsu,336x250,Web,Mobile,Video,1306,106,37
ads23190,2017-03-15,Wednesday,9:00,Mugen,700x450,Web,Desktop,Video,3158,256,104
ads23191,2017-03-16,Thursday,9:00,Ogly,336x250,Web,Mobile,Display,10589,859,30
ads23192,2017-03-17,Friday,9:00,Dentsu,300x250,App,Mobile,Display,4722,383,83
ads23193,2017-03-18,Saturday,9:00,Zion,480x70,Web,Mobile,Display,2232,181,70
ads23194,2017-03-19,Sunday,9:00,MediaCom,336x250,Web,Mobile,Display,8971,728,31
ads23195,2017-03-20,Monday,9:00,Paul and Clark,300x250,App,Mobile,Display,3094,251,30
ads23196,2017-03-21,Tuesday,9:00,Mugen,720x300,Web,Desktop,Display,1746,142,6
ads23197,2017-03-22,Wednesday,9:00,Ogly,300x600,Web,Desktop,Display,5913,480,100
ads23198,2017-03-23,Thursday,9:00,Mugen,336x250,Web,Desktop,Video,536,44,10
ads23199,2017-03-24,Friday,9:00,Paul and Clark,300x250,Web,Mobile,Video,539,44,2
ads23200,2017-03-25,Saturday,9:00,Zion,336x250,Web,Desktop,Display,1045,85,23
ads23201,2017-03-26,Sunday,9:00,MediaCom,300x250,Web,Mobile,Display,2591,211,79
ads23202,2017-03-27,Monday,9:00,Dentsu,300x250,Web,Mobile,Video,3999,325,43
ads23203,2017-03-28,Tuesday,9:00,Mugen,700x450,App,Mobile,Video,4275,348,123
ads23204,2017-03-29,Wednesday,9:00,Dentsu,300x250,Web,Mobile,Display,5165,420,119
ads23205,2017-03-30,Thursday,9:00,MediaCom,336x250,App,Mobile,Video,3674,299,50
ads23206,2017-03-31,Friday,9:00,Ogly,728x117,Web,Desktop,Display,4846,395,130
ads23207,2017-04-01,Saturday,9:00,Paul and Clark,336x250,App,Mobile,Display,4782,390,42
ads23208,2017-04-02,Sunday,9:00,Zion,300x250,Web,Desktop,Video,929,76,16
ads23209,2017-04-03,Monday,9:00,Zion,728x118,Web,Desktop,Display,4442,362,223
ads23210,2017-04-04,Tuesday,9:00,Paul and Clark,300x250,Web,Desktop,Display,550,45,22
ads23211,2017-04-05,Wednesday,9:00,Ogly,300x250,Web,Desktop,Video,7619,621,18
ads23212,2017-04-06,Thursday,9:00,MediaCom,720x300,Web,Desktop,Display,3111,254,43
ads23213,2017-04-07,Friday,9:00,Dentsu,480x70,App,Mobile,Display,443,36,16
ads23214,2017-04-08,Saturday,9:00,Mugen,336x250,Web,Mobile,Video,6157,502,123
ads23215,2017-04-09,Sunday,9:00,Ogly,300x250,App,Mobile,Video,15520,"1,266",97
ads23216,2017-04-10,Monday,9:00,Dentsu,480x70,App,Mobile,Display,409,33,1
ads23217,2017-04-11,Tuesday,9:00,Zion,300x250,App,Mobile,Display,2675,218,39
ads23218,2017-04-12,Wednesday,9:00,MediaCom,300x250,App,Mobile,Video,2613,213,9
ads23219,2017-04-13,Thursday,9:00,Paul and Clark,700x450,Web,Desktop,Video,1567,128,95
ads23220,2017-04-14,Friday,9:00,Mugen,336x250,Web,Mobile,Display,4115,336,104
ads23221,2017-04-15,Saturday,9:00,Ogly,720x300,Web,Desktop,Display,3079,251,53
ads23222,2017-04-16,Sunday,9:00,Mugen,480x70,Web,Mobile,Display,4202,343,103
ads23223,2017-04-17,Monday,9:00,Paul and Clark,336x250,Web,Mobile,Display,3516,287,45
ads23224,2017-04-18,Tuesday,9:00,Zion,300x250,Web,Mobile,Video,3732,305,40
ads23225,2017-04-19,Wednesday,9:00,MediaCom,480x70,Web,Mobile,Display,12533,"1,024",429
ads23226,2017-04-20,Thursday,9:00,Dentsu,300x600,Web,Desktop,Display,14603,"1,193",500
ads23227,2017-04-21,Friday,9:00,Mugen,336x250,Web,Desktop,Video,6581,538,354
ads23228,2017-04-22,Saturday,9:00,Dentsu,700x450,App,Mobile,Video,863,71,25
ads23229,2017-04-23,Sunday,9:00,MediaCom,336x250,Web,Desktop,Display,2993,245,80
ads23230,2017-04-24,Monday,9:00,Ogly,300x250,Web,Mobile,Display,3030,248,92
ads23231,2017-04-25,Tuesday,9:00,Paul and Clark,728x123,Web,Desktop,Display,514,42,21
ads23232,2017-04-26,Wednesday,9:00,Zion,336x250,Web,Desktop,Display,756,62,46
ads23233,2017-04-27,Thursday,9:00,Zion,300x250,Web,Mobile,Display,2968,243,83
ads23234,2017-04-28,Friday,9:00,Paul and Clark,336x250,App,Mobile,Video,559,46,10
ads23235,2017-04-29,Saturday,9:00,Ogly,700x450,Web,Mobile,Video,3964,324,47
ads23236,2017-04-30,Sunday,9:00,MediaCom,336x250,App,Mobile,Display,4110,336,115
ads23237,2017-05-01,Monday,9:00,Dentsu,300x250,Web,Desktop,Video,16326,"1,337",37
ads23238,2017-05-02,Tuesday,9:00,Mugen,480x70,App,Mobile,Display,5126,420,143
ads23239,2017-05-03,Wednesday,9:00,Ogly,300x250,Web,Desktop,Display,1540,126,33
ads23240,2017-05-04,Thursday,9:00,Dentsu,300x250,Web,Desktop,Video,2561,210,67
ads23241,2017-05-05,Friday,9:00,Zion,720x300,Web,Desktop,Display,5097,418,46
ads23242,2017-05-06,Saturday,9:00,MediaCom,300x250,Web,Desktop,Display,3430,281,93
ads23243,2017-05-07,Sunday,9:00,Paul and Clark,336x250,Web,Mobile,Video,2621,215,25
ads23244,2017-05-08,Monday,9:00,Mugen,300x250,App,Mobile,Video,42912,"3,518",175
ads23245,2017-05-09,Tuesday,9:00,Ogly,336x250,Web,Mobile,Display,5994,492,274
ads23246,2017-05-10,Wednesday,9:00,Mugen,300x250,App,Mobile,Display,4937,405,111
ads23247,2017-05-11,Thursday,9:00,Paul and Clark,300x250,App,Mobile,Video,13366,"1,097",415
ads23248,2017-05-12,Friday,9:00,Zion,700x450,Web,Desktop,Video,3697,304,45
ads23249,2017-05-13,Saturday,9:00,MediaCom,300x250,App,Mobile,Display,44,4,0
ads23250,2017-05-14,Sunday,9:00,Dentsu,720x300,Web,Desktop,Display,2902,238,62
ads23251,2017-05-15,Monday,9:00,Mugen,480x70,Web,Mobile,Display,4986,410,138
ads23252,2017-05-16,Tuesday,9:00,Dentsu,336x250,Web,Desktop,Video,823,68,17
ads23253,2017-05-17,Wednesday,9:00,MediaCom,300x250,Web,Mobile,Video,14791,"1,216",89
ads23254,2017-05-18,Thursday,9:00,Ogly,480x70,Web,Mobile,Display,243,20,1
ads23255,2017-05-19,Friday,9:00,Paul and Clark,300x250,Web,Mobile,Display,1967,162,8
ads23256,2017-05-20,Saturday,9:00,Zion,300x250,Web,Mobile,Video,5554,457,118
ads23257,2017-05-21,Sunday,9:00,Zion,700x450,App,Mobile,Video,3672,302,42
ads23258,2017-05-22,Monday,9:00,Paul and Clark,336x250,Web,Desktop,Display,4374,360,220
ads23259,2017-05-23,Tuesday,9:00,Ogly,336x250,App,Mobile,Video,48702,"4,004",195
ads23260,2017-05-24,Wednesday,9:00,MediaCom,728x132,Web,Desktop,Display,544,45,3
ads23261,2017-05-25,Thursday,9:00,Dentsu,336x250,Web,Desktop,Display,3652,300,97
ads23262,2017-05-26,Friday,9:00,Mugen,300x250,Web,Desktop,Video,2637,217,46
ads23263,2017-05-27,Saturday,9:00,Ogly,728x133,Web,Desktop,Display,3929,323,32
ads23264,2017-05-28,Sunday,9:00,Dentsu,700x450,Web,Mobile,Video,14817,"1,219",444
ads23265,2017-05-29,Monday,9:00,Zion,336x250,App,Mobile,Display,2689,221,131
ads23266,2017-05-30,Tuesday,9:00,MediaCom,720x300,Web,Desktop,Display,500,41,9
ads23267,2017-05-31,Wednesday,9:00,Paul and Clark,480x70,App,Mobile,Display,4002,329,122
ads23268,2017-06-01,Thursday,9:00,Mugen,300x250,Web,Desktop,Display,2222,183,72
ads23269,2017-06-02,Friday,9:00,Ogly,300x250,App,Mobile,Video,6115,503,14
ads23270,2017-06-03,Saturday,9:00,Mugen,480x70,App,Mobile,Display,4682,386,89
ads23271,2017-06-04,Sunday,9:00,Paul and Clark,300x250,Web,Desktop,Display,5516,454,266
ads23272,2017-06-05,Monday,9:00,Zion,336x250,Web,Mobile,Video,4558,376,113
ads23273,2017-06-06,Tuesday,9:00,MediaCom,700x450,Web,Desktop,Video,3696,305,47
ads23274,2017-06-07,Wednesday,9:00,Dentsu,336x250,Web,Mobile,Display,64,5,1
ads23275,2017-06-08,Thursday,9:00,Mugen,300x250,App,Mobile,Display,3353,277,49
ads23276,2017-06-09,Friday,9:00,Dentsu,480x70,Web,Mobile,Display,48475,"4,002",147
ads23277,2017-06-10,Saturday,9:00,MediaCom,336x250,Web,Mobile,Display,2638,218,28
ads23278,2017-06-11,Sunday,9:00,Ogly,300x250,App,Mobile,Display,5061,418,111
ads23279,2017-06-12,Monday,9:00,Paul and Clark,720x300,Web,Desktop,Display,4355,360,106
ads23280,2017-06-13,Tuesday,9:00,Zion,300x600,Web,Desktop,Display,1003,83,19
ads23281,2017-06-14,Wednesday,9:00,Zion,336x250,Web,Desktop,Video,449,37,10
ads23282,2017-06-15,Thursday,9:00,Paul and Clark,300x250,Web,Mobile,Video,4231,350,112
ads23283,2017-06-16,Friday,9:00,Ogly,336x250,Web,Desktop,Display,7516,621,139
ads23284,2017-06-17,Saturday,9:00,MediaCom,300x250,Web,Mobile,Display,2396,198,26
ads23285,2017-06-18,Sunday,9:00,Dentsu,300x250,Web,Mobile,Video,3959,328,57
ads23286,2017-06-19,Monday,9:00,Mugen,700x450,App,Mobile,Video,9814,812,387
ads23287,2017-06-20,Tuesday,9:00,Ogly,300x250,Web,Mobile,Display,2474,205,61
ads23288,2017-06-21,Wednesday,9:00,Dentsu,336x250,App,Mobile,Video,4649,385,41
ads23289,2017-06-22,Thursday,9:00,Zion,728x141,Web,Desktop,Display,19527,"1,618",98
ads23290,2017-06-23,Friday,9:00,MediaCom,336x250,App,Mobile,Display,5035,417,59
ads23291,2017-06-24,Saturday,9:00,Paul and Clark,300x250,Web,Desktop,Video,1457,121,17
ads23292,2017-06-25,Sunday,9:00,Mugen,728x142,Web,Desktop,Display,15359,"1,273",56
ads23293,2017-06-26,Monday,9:00,Ogly,300x250,Web,Desktop,Display,3842,319,48
ads23294,2017-06-27,Tuesday,9:00,Mugen,300x250,Web,Desktop,Video,51780,"4,294",249
ads23295,2017-06-28,Wednesday,9:00,Paul and Clark,720x300,Web,Desktop,Display,4586,380,219
ads23296,2017-06-29,Thursday,9:00,Zion,480x70,App,Mobile,Display,2612,217,75
ads23297,2017-06-30,Friday,9:00,MediaCom,336x250,Web,Mobile,Video,10919,907,41
ads23298,2017-07-01,Saturday,9:00,Dentsu,300x250,App,Mobile,Video,4305,358,34
ads23299,2017-07-02,Sunday,9:00,Mugen,480x70,App,Mobile,Display,2214,184,66
ads23300,2017-07-03,Monday,9:00,Dentsu,300x250,App,Mobile,Display,868,72,24
ads23301,2017-07-04,Tuesday,9:00,MediaCom,300x250,App,Mobile,Video,5867,488,127
ads23302,2017-07-05,Wednesday,9:00,Ogly,700x450,Web,Desktop,Video,32,3,0
ads23303,2017-07-06,Thursday,9:00,Paul and Clark,336x250,Web,Mobile,Display,3494,291,83
ads23304,2017-07-07,Friday,9:00,Zion,720x300,Web,Desktop,Display,3387,282,87
ads23305,2017-07-08,Saturday,9:00,Zion,480x70,Web,Mobile,Display,4238,353,54
ads23306,2017-07-09,Sunday,9:00,Paul and Clark,336x250,Web,Mobile,Display,4766,397,35
ads23307,2017-07-10,Monday,9:00,Ogly,300x250,Web,Mobile,Video,524,44,2
ads23308,2017-07-11,Tuesday,9:00,MediaCom,480x70,Web,Mobile,Display,3380,282,40
ads23309,2017-07-12,Wednesday,9:00,Dentsu,300x600,Web,Desktop,Display,1,0,0
ads23310,2017-07-13,Thursday,9:00,Mugen,336x250,Web,Desktop,Video,1,0,0
ads23311,2017-07-14,Friday,9:00,Ogly,700x450,App,Mobile,Video,1,0,0
ads23312,2017-07-15,Saturday,9:00,Dentsu,336x250,Web,Desktop,Display,3611,301,55
ads23313,2017-07-16,Sunday,9:00,Zion,300x250,Web,Mobile,Display,745,62,14
ads23314,2017-07-17,Monday,9:00,MediaCom,728x147,Web,Desktop,Display,6913,577,29
ads23315,2017-07-18,Tuesday,9:00,Paul and Clark,336x250,Web,Desktop,Display,546,46,11
ads23316,2017-07-19,Wednesday,9:00,Mugen,300x250,Web,Mobile,Display,488,41,11
ads23317,2017-07-20,Thursday,9:00,Ogly,336x250,App,Mobile,Video,3095,259,71
ads23318,2017-07-21,Friday,9:00,Mugen,700x450,Web,Mobile,Video,2439,204,35
ads23319,2017-07-22,Saturday,9:00,Paul and Clark,336x250,App,Mobile,Display,2867,240,63
ads23320,2017-07-23,Sunday,9:00,Zion,300x250,Web,Desktop,Video,53973,"4,513",191
ads23321,2017-07-24,Monday,9:00,MediaCom,480x70,App,Mobile,Display,208,17,1
ads23322,2017-07-25,Tuesday,9:00,Dentsu,300x250,Web,Desktop,Display,3094,259,46
ads23323,2017-07-26,Wednesday,9:00,Mugen,300x250,Web,Desktop,Video,2998,251,38
ads23324,2017-07-27,Thursday,9:00,Dentsu,720x300,Web,Desktop,Display,4775,400,112
